ConfigID,name,index,minTemperature,maxTemperature,hFOVPixels,vFOVPixels,hFOVDeg,vFOVDeg,senSim_percentBlur,senSim_percentNoise,trackFilePath
1243,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1244,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1245,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1246,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1247,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1248,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.0,E:\track.trk
1249,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1250,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1251,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1252,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1253,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1254,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.0,E:\track.trk
1255,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1256,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1257,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1258,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1259,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1260,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.0,E:\track.trk
1261,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1262,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1263,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1264,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1265,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1266,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,0.5,E:\track.trk
1267,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1268,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1269,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1270,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1271,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1272,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,0.5,E:\track.trk
1273,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1274,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1275,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1276,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1277,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1278,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,0.5,E:\track.trk
1279,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1280,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1281,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1282,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1283,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1284,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.0,1.0,E:\track.trk
1285,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1286,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1287,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1288,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1289,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1290,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,0.5,1.0,E:\track.trk
1291,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1292,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1293,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1294,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1295,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1296,Mid-wave Infarared - MWIR,0,0,70,1024,1024,32,32,1.0,1.0,E:\track.trk
1297,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1298,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1299,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1300,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1301,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1302,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.0,E:\track.trk
1303,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1304,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1305,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1306,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1307,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1308,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.0,E:\track.trk
1309,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1310,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1311,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1312,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1313,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1314,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.0,E:\track.trk
1315,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1316,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1317,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1318,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1319,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1320,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,0.5,E:\track.trk
1321,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1322,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1323,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1324,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1325,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1326,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,0.5,E:\track.trk
1327,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1328,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1329,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1330,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1331,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1332,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,0.5,E:\track.trk
1333,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1334,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1335,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1336,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1337,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1338,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.0,1.0,E:\track.trk
1339,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1340,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1341,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1342,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1343,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1344,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,0.5,1.0,E:\track.trk
1345,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1346,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1347,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1348,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1349,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1350,Mid-wave Infarared - MWIR,0,0,90,320,256,10,8,1.0,1.0,E:\track.trk
1351,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1352,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1353,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1354,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1355,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1356,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.0,E:\track.trk
1357,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1358,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1359,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1360,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1361,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1362,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.0,E:\track.trk
1363,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1364,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1365,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1366,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1367,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1368,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.0,E:\track.trk
1369,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1370,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1371,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1372,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1373,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1374,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,0.5,E:\track.trk
1375,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1376,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1377,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1378,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1379,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1380,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,0.5,E:\track.trk
1381,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1382,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1383,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1384,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1385,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1386,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,0.5,E:\track.trk
1387,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1388,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1389,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1390,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1391,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1392,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.0,1.0,E:\track.trk
1393,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1394,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1395,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1396,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1397,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1398,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,0.5,1.0,E:\track.trk
1399,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1400,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1401,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1402,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1403,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1404,Mid-wave Infarared - MWIR,0,0,90,640,512,20,16,1.0,1.0,E:\track.trk
1405,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1406,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1407,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1408,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1409,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1410,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.0,E:\track.trk
1411,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1412,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1413,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1414,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1415,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1416,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.0,E:\track.trk
1417,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1418,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1419,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1420,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1421,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1422,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.0,E:\track.trk
1423,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1424,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1425,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1426,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1427,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1428,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,0.5,E:\track.trk
1429,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1430,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1431,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1432,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1433,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1434,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,0.5,E:\track.trk
1435,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1436,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1437,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1438,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1439,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1440,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,0.5,E:\track.trk
1441,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1442,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1443,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1444,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1445,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1446,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.0,1.0,E:\track.trk
1447,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1448,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1449,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1450,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1451,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1452,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,0.5,1.0,E:\track.trk
1453,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1454,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1455,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1456,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1457,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1458,Mid-wave Infarared - MWIR,0,0,90,1024,1024,32,32,1.0,1.0,E:\track.trk
1459,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.0,E:\track.trk
1460,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.0,E:\track.trk
1461,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.0,E:\track.trk
1462,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.0,E:\track.trk
1463,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.0,E:\track.trk
1464,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.0,E:\track.trk
1465,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.0,E:\track.trk
1466,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.0,E:\track.trk
1467,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.0,E:\track.trk
1468,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.0,E:\track.trk
1469,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.0,E:\track.trk
1470,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.0,E:\track.trk
1471,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.0,E:\track.trk
1472,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.0,E:\track.trk
1473,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.0,E:\track.trk
1474,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.0,E:\track.trk
1475,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.0,E:\track.trk
1476,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.0,E:\track.trk
1477,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.5,E:\track.trk
1478,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.5,E:\track.trk
1479,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.5,E:\track.trk
1480,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.5,E:\track.trk
1481,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.5,E:\track.trk
1482,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,0.5,E:\track.trk
1483,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.5,E:\track.trk
1484,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.5,E:\track.trk
1485,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.5,E:\track.trk
1486,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.5,E:\track.trk
1487,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.5,E:\track.trk
1488,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,0.5,E:\track.trk
1489,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.5,E:\track.trk
1490,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.5,E:\track.trk
1491,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.5,E:\track.trk
1492,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.5,E:\track.trk
1493,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.5,E:\track.trk
1494,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,0.5,E:\track.trk
1495,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,1.0,E:\track.trk
1496,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,1.0,E:\track.trk
1497,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,1.0,E:\track.trk
1498,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,1.0,E:\track.trk
1499,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,1.0,E:\track.trk
1500,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.0,1.0,E:\track.trk
1501,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,1.0,E:\track.trk
1502,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,1.0,E:\track.trk
1503,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,1.0,E:\track.trk
1504,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,1.0,E:\track.trk
1505,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,1.0,E:\track.trk
1506,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,0.5,1.0,E:\track.trk
1507,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,1.0,E:\track.trk
1508,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,1.0,E:\track.trk
1509,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,1.0,E:\track.trk
1510,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,1.0,E:\track.trk
1511,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,1.0,E:\track.trk
1512,Long Wave Infarared - LWIR,0,20,60,320,256,10,8,1.0,1.0,E:\track.trk
1513,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.0,E:\track.trk
1514,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.0,E:\track.trk
1515,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.0,E:\track.trk
1516,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.0,E:\track.trk
1517,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.0,E:\track.trk
1518,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.0,0.0,E:\track.trk
1519,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.0,E:\track.trk
1520,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.0,E:\track.trk
1521,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.0,E:\track.trk
1522,Long Wave Infarared - LWIR,0,20,60,640,512,20,16,0.5,0.0,E:\track.trk
